transactionId,timestamp,amount,currency,transactionType,channel,senderAccount,receiverAccount,ip_address,location,velocity,failed_attempts,status,is_fraud
TXN103590,2025-12-19 06:16:07.790493,17020,EUR,PAYMENT,MOBILE,AC80174834,AC45456832,192.168.142.159,Bangalore,5,2,PENDING,1
TXN103591,2025-12-28 06:47:07.790493,134174,INR,TRANSFER,ATM,AC26841327,AC10309475,192.168.205.46,Bangalore,2,1,PENDING,1
TXN103592,2025-12-27 17:32:07.790493,2388,INR,TRANSFER,NETBANKING,AC93725015,AC18484214,172.24.229.132,Bangalore,1,4,PENDING,1
TXN103593,2025-12-14 11:25:07.790493,14118,INR,WITHDRAW,ATM,AC55979066,AC13371397,192.168.8.83,Bangalore,6,1,PENDING,1
TXN103594,2025-12-23 12:24:07.790493,18659,EUR,TRANSFER,MOBILE,AC93732482,AC55339049,192.168.115.100,Bangalore,3,2,PENDING,1
TXN103595,2025-12-07 19:24:07.790493,149059,EUR,TRANSFER,CARD,AC66639657,AC63065926,192.168.187.218,Hyderabad,4,4,PENDING,1
TXN103596,2025-12-19 17:19:07.790493,11151,USD,TRANSFER,MOBILE,AC38498789,AC71214375,192.168.176.225,Mumbai,1,1,SUCCESS,0
TXN103597,2025-12-28 20:20:07.790493,91151,USD,WITHDRAW,MOBILE,AC63662504,AC79508777,192.168.182.179,Mumbai,0,2,PENDING,1
TXN103598,2026-01-03 10:48:07.790493,11281,USD,PAYMENT,MOBILE,AC91983081,AC10389595,192.168.255.144,Mumbai,6,0,PENDING,1
TXN103599,2025-12-24 20:17:07.790493,9875,USD,WITHDRAW,MOBILE,AC26558087,AC58506072,192.168.120.159,Bangalore,0,2,PENDING,1
TXN103600,2025-12-16 01:37:07.790493,19460,EUR,WITHDRAW,NETBANKING,AC75823719,AC74950942,192.168.227.44,Bangalore,3,0,SUCCESS,0
TXN103601,2025-12-23 03:14:07.790493,2547,INR,PAYMENT,CARD,AC21387806,AC62378574,192.168.185.139,Hyderabad,1,2,PENDING,1
TXN103602,2025-12-27 18:42:07.790493,1985,EUR,TRANSFER,CARD,AC63170397,AC65937406,192.168.84.128,Hyderabad,1,0,SUCCESS,0
TXN103603,2025-12-12 10:07:07.790493,95512,INR,TRANSFER,NETBANKING,AC84684911,AC14360793,192.168.168.153,Bangalore,1,0,PENDING,1
TXN103604,2025-12-19 06:24:07.790493,4876,EUR,PAYMENT,MOBILE,AC92231307,AC69697213,192.168.3.6,Delhi,5,4,PENDING,1
TXN103605,2025-12-26 14:12:07.790493,15342,USD,TRANSFER,ATM,AC35971289,AC63994254,192.168.98.188,Bangalore,2,1,SUCCESS,0
TXN103606,2025-12-25 15:03:07.790493,3347,USD,TRANSFER,ATM,AC52427841,AC79196888,192.168.242.60,Delhi,4,1,PENDING,1
TXN103607,2025-12-05 16:26:07.790493,50365,EUR,TRANSFER,ATM,AC68758592,AC52029899,192.168.37.209,Mumbai,4,3,PENDING,1
TXN103608,2025-12-22 10:43:07.790493,131628,INR,PAYMENT,MOBILE,AC48825376,AC44615929,192.168.183.72,Delhi,2,1,PENDING,1
TXN103609,2025-12-16 18:01:07.790493,3945,INR,TRANSFER,NETBANKING,AC50717988,AC95078192,192.168.187.178,Hyderabad,1,0,SUCCESS,0
TXN103610,2025-12-29 04:04:07.790493,9540,USD,TRANSFER,ATM,AC25815442,AC28633464,192.168.198.51,Hyderabad,4,4,PENDING,1
TXN103611,2025-12-10 07:05:07.790493,9371,USD,WITHDRAW,NETBANKING,AC17155587,AC61944725,192.168.88.240,Hyderabad,1,4,PENDING,1
TXN103612,2025-12-17 03:15:07.790493,2360,EUR,PAYMENT,ATM,AC33671598,AC56782651,192.168.190.52,Hyderabad,1,4,PENDING,1
TXN103613,2025-12-14 08:26:07.790493,191238,INR,WITHDRAW,ATM,AC97080587,AC46074374,192.168.176.136,Mumbai,5,3,PENDING,1
TXN103614,2025-12-09 01:43:07.790493,15770,USD,WITHDRAW,NETBANKING,AC39231742,AC91432526,192.168.112.206,Bangalore,1,3,PENDING,1
TXN103615,2025-12-15 13:27:07.790493,17091,USD,TRANSFER,NETBANKING,AC10628339,AC16564464,192.168.24.250,Hyderabad,3,3,PENDING,1
TXN103616,2025-12-31 01:35:07.790493,75012,EUR,TRANSFER,CARD,AC48949479,AC77751659,192.168.74.49,Bangalore,5,4,PENDING,1
TXN103617,2025-12-18 09:24:07.790493,120211,USD,PAYMENT,MOBILE,AC68870077,AC12664500,192.168.112.191,Mumbai,2,1,PENDING,1
TXN103618,2025-12-29 07:04:07.790493,5874,INR,TRANSFER,CARD,AC45739836,AC73996738,172.24.232.112,Mumbai,3,3,PENDING,1
TXN103619,2025-12-22 05:16:07.790493,12349,EUR,TRANSFER,NETBANKING,AC98994922,AC69460527,192.168.43.121,Mumbai,6,1,PENDING,1
TXN103620,2025-12-31 18:20:07.790493,1832,INR,PAYMENT,CARD,AC63411575,AC96000395,192.168.113.87,Bangalore,6,3,PENDING,1
TXN103621,2025-12-27 10:44:07.790493,4277,INR,PAYMENT,CARD,AC74215720,AC25186283,172.26.150.157,Delhi,6,1,PENDING,1
TXN103622,2025-12-10 17:56:07.790493,128590,INR,TRANSFER,MOBILE,AC72423201,AC33993436,192.168.151.155,Mumbai,1,2,PENDING,1
TXN103623,2025-12-16 02:34:07.790493,2231,USD,WITHDRAW,NETBANKING,AC42268689,AC90762931,192.168.253.22,Hyderabad,5,4,PENDING,1
TXN103624,2025-12-20 00:58:07.790493,182195,INR,WITHDRAW,NETBANKING,AC86152511,AC48475320,192.168.227.119,Bangalore,2,2,PENDING,1
TXN103625,2025-12-09 19:51:07.790493,16160,USD,PAYMENT,MOBILE,AC92893400,AC58678214,192.168.67.115,Delhi,1,2,PENDING,1
TXN103626,2025-12-30 09:11:07.790493,14007,INR,PAYMENT,MOBILE,AC73859872,AC74562722,172.18.113.17,Delhi,3,2,PENDING,1
TXN103627,2025-12-14 13:52:07.790493,8250,USD,PAYMENT,NETBANKING,AC75270214,AC59090174,192.168.192.112,Mumbai,0,1,SUCCESS,0
TXN103628,2025-12-21 03:41:07.790493,62,USD,WITHDRAW,NETBANKING,AC13249993,AC77185818,192.168.77.7,Bangalore,1,0,SUCCESS,0
TXN103629,2025-12-12 20:23:07.790493,70259,INR,PAYMENT,MOBILE,AC16284472,AC94410361,192.168.87.245,Delhi,1,1,PENDING,1
TXN103630,2025-12-31 18:15:07.790493,12,USD,PAYMENT,NETBANKING,AC68452798,AC12894564,192.168.177.232,Delhi,2,1,SUCCESS,0
TXN103631,2025-12-21 17:41:07.790493,2519,EUR,WITHDRAW,MOBILE,AC53062627,AC64467282,192.168.170.212,Bangalore,1,2,PENDING,1
TXN103632,2026-01-01 21:48:07.790493,10677,USD,TRANSFER,CARD,AC52279001,AC82944925,172.25.99.254,Mumbai,6,0,PENDING,1
TXN103633,2025-12-25 18:22:07.790493,3072,USD,TRANSFER,MOBILE,AC90768430,AC42000966,192.168.29.168,Delhi,6,1,PENDING,1
TXN103634,2025-12-13 14:34:07.790493,3643,INR,PAYMENT,NETBANKING,AC31232063,AC86459991,192.168.67.251,Mumbai,4,3,PENDING,1
TXN103635,2025-12-24 15:40:07.790493,195407,EUR,PAYMENT,NETBANKING,AC90476288,AC24726190,192.168.178.194,Mumbai,2,3,PENDING,1
TXN103636,2025-12-31 15:49:07.790493,740,USD,TRANSFER,CARD,AC20719184,AC83686740,172.27.120.100,Mumbai,4,0,PENDING,1
TXN103637,2025-12-14 10:39:07.790493,82170,INR,TRANSFER,NETBANKING,AC44271047,AC23168489,192.168.139.159,Mumbai,5,2,PENDING,1
TXN103638,2025-12-11 09:42:07.790493,10011,INR,TRANSFER,CARD,AC54616338,AC75731044,192.168.229.92,Mumbai,1,0,SUCCESS,0
TXN103639,2025-12-15 06:10:07.790493,7871,USD,PAYMENT,MOBILE,AC52122421,AC77436892,192.168.163.53,Delhi,4,0,PENDING,1
TXN103640,2025-12-06 23:58:07.790493,3003,EUR,TRANSFER,NETBANKING,AC23505084,AC65381923,192.168.217.148,Bangalore,2,1,SUCCESS,0
TXN103641,2026-01-02 18:58:07.790493,13435,USD,WITHDRAW,MOBILE,AC40965801,AC89128379,172.22.202.220,Mumbai,0,0,PENDING,1
TXN103642,2025-12-18 02:44:07.790493,16383,USD,TRANSFER,CARD,AC13943662,AC95538398,192.168.150.241,Bangalore,1,1,SUCCESS,0
TXN103643,2025-12-27 23:36:07.790493,3276,EUR,TRANSFER,CARD,AC27076004,AC50803950,192.168.164.63,Delhi,1,2,PENDING,1
TXN103644,2025-12-09 01:21:07.790493,196202,INR,WITHDRAW,NETBANKING,AC33267589,AC65590693,192.168.137.16,Mumbai,3,2,PENDING,1
TXN103645,2025-12-07 01:00:07.790493,108745,INR,WITHDRAW,NETBANKING,AC66633918,AC90708027,192.168.46.172,Mumbai,0,2,PENDING,1
TXN103646,2025-12-17 19:11:07.790493,4433,USD,TRANSFER,ATM,AC38997354,AC39679239,172.26.217.156,Delhi,1,3,PENDING,1
TXN103647,2025-12-09 07:41:07.790493,10236,INR,PAYMENT,CARD,AC43789968,AC16340760,192.168.201.173,Mumbai,2,1,SUCCESS,0
TXN103648,2025-12-29 20:41:07.790493,1675,INR,TRANSFER,NETBANKING,AC24625333,AC33583461,192.168.90.11,Mumbai,0,1,SUCCESS,0
TXN103649,2025-12-05 20:55:07.790493,15238,USD,WITHDRAW,CARD,AC99293919,AC89221965,172.23.203.3,Hyderabad,5,4,PENDING,1
TXN103650,2025-12-16 11:54:07.790493,2570,EUR,PAYMENT,NETBANKING,AC80927605,AC76185350,192.168.40.59,Bangalore,1,3,PENDING,1
TXN103651,2025-12-25 17:24:07.790493,2157,EUR,PAYMENT,MOBILE,AC18028536,AC23108490,192.168.156.127,Delhi,6,3,PENDING,1
TXN103652,2025-12-16 19:28:07.790493,63132,EUR,PAYMENT,NETBANKING,AC11775261,AC52347800,172.18.206.120,Delhi,0,1,PENDING,1
TXN103653,2025-12-16 01:01:07.790493,107404,INR,PAYMENT,ATM,AC25193965,AC38115373,192.168.62.53,Delhi,2,0,PENDING,1
TXN103654,2025-12-29 10:33:07.790493,13202,EUR,WITHDRAW,CARD,AC21665832,AC37982822,172.23.111.240,Hyderabad,5,3,PENDING,1
TXN103655,2025-12-16 11:55:07.790493,13071,USD,TRANSFER,MOBILE,AC23765058,AC72836098,192.168.226.247,Bangalore,0,1,SUCCESS,0
TXN103656,2025-12-20 18:38:07.790493,991,INR,TRANSFER,MOBILE,AC90648443,AC34154723,192.168.131.213,Mumbai,1,1,SUCCESS,0
TXN103657,2026-01-03 18:35:07.790493,2007,INR,PAYMENT,ATM,AC67206422,AC13160413,192.168.73.71,Mumbai,2,2,PENDING,1
TXN103658,2025-12-17 17:10:07.790493,11154,USD,TRANSFER,ATM,AC18962192,AC12842630,192.168.115.27,Hyderabad,1,0,SUCCESS,0
TXN103659,2025-12-22 01:31:07.790493,1779,EUR,TRANSFER,CARD,AC85737270,AC13119431,192.168.94.75,Bangalore,6,2,PENDING,1
TXN103660,2025-12-16 09:54:07.790493,5677,INR,WITHDRAW,NETBANKING,AC34870123,AC37990007,192.168.96.59,Mumbai,4,2,PENDING,1
TXN103661,2025-12-07 12:15:07.790493,196769,USD,WITHDRAW,NETBANKING,AC22319224,AC79263371,172.25.105.237,Hyderabad,2,3,PENDING,1
TXN103662,2025-12-23 14:58:07.790493,127245,INR,WITHDRAW,CARD,AC63221454,AC11919083,192.168.230.191,Hyderabad,6,0,PENDING,1
TXN103663,2025-12-07 09:41:07.790493,2657,INR,PAYMENT,MOBILE,AC86116426,AC24763896,172.28.180.87,Mumbai,4,0,PENDING,1
TXN103664,2025-12-16 19:58:07.790493,164720,USD,WITHDRAW,MOBILE,AC17360073,AC47842682,192.168.40.48,Delhi,1,0,PENDING,1
TXN103665,2025-12-08 21:49:07.790493,2197,EUR,WITHDRAW,MOBILE,AC34555864,AC74652941,192.168.97.3,Hyderabad,5,0,PENDING,1
TXN103666,2025-12-26 00:45:07.790493,13897,USD,TRANSFER,MOBILE,AC62538523,AC61195288,192.168.136.59,Hyderabad,0,1,SUCCESS,0
TXN103667,2025-12-29 22:07:07.790493,168323,INR,TRANSFER,NETBANKING,AC57991410,AC43228243,172.31.221.89,Bangalore,4,4,PENDING,1
TXN103668,2025-12-06 13:49:07.790493,51172,INR,TRANSFER,CARD,AC17705013,AC73895028,172.20.245.57,Hyderabad,3,3,PENDING,1
TXN103669,2025-12-19 08:28:07.790493,14102,EUR,PAYMENT,ATM,AC79146130,AC17509815,192.168.254.215,Delhi,3,2,PENDING,1
TXN103670,2025-12-31 23:16:07.790493,3112,EUR,TRANSFER,CARD,AC38530092,AC33648490,172.19.116.248,Mumbai,0,4,PENDING,1
TXN103671,2025-12-12 21:46:07.790493,11399,EUR,TRANSFER,NETBANKING,AC26125269,AC79477878,192.168.155.81,Delhi,3,1,SUCCESS,0
TXN103672,2025-12-11 04:09:07.790493,320,USD,WITHDRAW,ATM,AC50616377,AC90066388,192.168.218.14,Bangalore,4,2,PENDING,1
TXN103673,2025-12-08 06:28:07.790493,105430,INR,TRANSFER,CARD,AC44245339,AC84896587,192.168.227.23,Hyderabad,5,0,PENDING,1
TXN103674,2025-12-13 14:27:07.790493,8673,USD,WITHDRAW,ATM,AC84085626,AC87449746,192.168.66.232,Hyderabad,0,3,PENDING,1
TXN103675,2025-12-06 16:04:07.790493,1327,USD,WITHDRAW,NETBANKING,AC13806986,AC46144882,192.168.51.75,Delhi,5,2,PENDING,1
TXN103676,2025-12-27 03:45:07.790493,4894,EUR,PAYMENT,MOBILE,AC18736284,AC74728777,172.18.124.143,Bangalore,1,3,PENDING,1
TXN103677,2025-12-23 16:26:07.790493,132741,INR,PAYMENT,NETBANKING,AC96449188,AC74247733,192.168.84.60,Bangalore,1,1,PENDING,1
TXN103678,2025-12-09 06:58:07.790493,62355,USD,WITHDRAW,NETBANKING,AC20804641,AC96542264,192.168.235.247,Hyderabad,5,1,PENDING,1
TXN103679,2025-12-22 18:19:07.790493,128028,EUR,WITHDRAW,NETBANKING,AC30585195,AC14499740,192.168.134.45,Delhi,2,2,PENDING,1
TXN103680,2025-12-07 20:17:07.790493,2180,USD,PAYMENT,MOBILE,AC10623522,AC62850728,172.16.231.8,Hyderabad,4,0,PENDING,1
TXN103681,2025-12-13 10:26:07.790493,62574,INR,PAYMENT,ATM,AC25829826,AC74509752,192.168.192.1,Mumbai,3,2,PENDING,1
TXN103682,2025-12-27 01:41:07.790493,2033,EUR,TRANSFER,ATM,AC47199235,AC44691468,192.168.163.149,Mumbai,2,0,SUCCESS,0
TXN103683,2025-12-22 11:11:07.790493,8451,USD,PAYMENT,CARD,AC83527867,AC58766968,192.168.117.165,Delhi,4,1,PENDING,1
TXN103684,2025-12-21 08:05:07.790493,1240,USD,PAYMENT,CARD,AC74289968,AC63036574,172.26.172.161,Bangalore,2,4,PENDING,1
TXN103685,2025-12-09 19:02:07.790493,68,USD,WITHDRAW,CARD,AC79782064,AC88124072,192.168.143.88,Mumbai,5,4,PENDING,1
TXN103686,2025-12-14 09:30:07.790493,1623,INR,WITHDRAW,NETBANKING,AC42914494,AC82166068,192.168.42.53,Delhi,0,2,PENDING,1
TXN103687,2025-12-17 19:53:07.790493,91258,EUR,PAYMENT,ATM,AC25737643,AC74655958,192.168.117.33,Bangalore,2,0,PENDING,1
TXN103688,2025-12-30 23:54:07.790493,192123,INR,WITHDRAW,MOBILE,AC74695205,AC11068807,172.29.246.126,Hyderabad,4,0,PENDING,1
TXN103689,2025-12-06 05:45:07.790493,7372,EUR,WITHDRAW,MOBILE,AC28850928,AC75133636,192.168.94.200,Bangalore,0,2,PENDING,1
TXN103690,2025-12-27 14:16:07.790493,15533,INR,PAYMENT,CARD,AC41541959,AC52491876,192.168.176.153,Hyderabad,1,2,PENDING,1
TXN103691,2025-12-09 17:21:07.790493,312,EUR,TRANSFER,ATM,AC81376340,AC21495528,192.168.195.45,Hyderabad,2,3,PENDING,1
TXN103692,2025-12-16 02:25:07.790493,15871,INR,TRANSFER,ATM,AC50691604,AC28532091,192.168.52.18,Mumbai,0,3,PENDING,1
TXN103693,2025-12-22 11:39:07.790493,1049,EUR,TRANSFER,NETBANKING,AC19964264,AC68338234,192.168.34.222,Bangalore,1,3,PENDING,1
TXN103694,2025-12-27 17:30:07.790493,136717,USD,WITHDRAW,ATM,AC27224948,AC47898173,192.168.28.118,Mumbai,6,1,PENDING,1
TXN103695,2026-01-03 01:19:07.790493,6112,EUR,TRANSFER,ATM,AC11728376,AC86810538,192.168.235.174,Hyderabad,3,0,SUCCESS,0
TXN103696,2025-12-13 12:57:07.790493,6893,EUR,TRANSFER,MOBILE,AC45778028,AC58968117,192.168.185.3,Delhi,1,1,SUCCESS,0
TXN103697,2025-12-27 00:56:07.790493,463,EUR,WITHDRAW,CARD,AC40560566,AC10025365,172.30.201.89,Delhi,1,1,PENDING,1
TXN103698,2025-12-14 03:16:07.790493,18977,USD,WITHDRAW,CARD,AC51480242,AC78644936,192.168.169.162,Delhi,5,1,PENDING,1
TXN103699,2025-12-27 09:09:07.790493,1335,INR,TRANSFER,MOBILE,AC43677452,AC48643989,192.168.64.31,Delhi,4,4,PENDING,1
TXN103700,2025-12-14 21:34:07.790493,189124,INR,PAYMENT,MOBILE,AC61893174,AC10547411,192.168.49.8,Hyderabad,0,1,PENDING,1
TXN103701,2025-12-26 11:47:07.790493,154482,INR,TRANSFER,MOBILE,AC77345295,AC12005026,192.168.97.26,Hyderabad,3,1,PENDING,1
TXN103702,2025-12-23 15:00:07.790493,70732,USD,TRANSFER,MOBILE,AC61920978,AC81316397,172.26.131.127,Bangalore,5,4,PENDING,1
TXN103703,2025-12-09 18:20:07.790493,144893,EUR,TRANSFER,MOBILE,AC68593960,AC28220577,192.168.185.197,Mumbai,5,1,PENDING,1
TXN103704,2025-12-30 14:07:07.790493,88735,USD,PAYMENT,CARD,AC68857708,AC70425908,192.168.236.16,Delhi,2,3,PENDING,1
TXN103705,2025-12-25 20:01:07.790493,172628,INR,TRANSFER,MOBILE,AC81180599,AC92552211,192.168.24.204,Bangalore,3,4,PENDING,1
TXN103706,2025-12-05 05:23:07.790493,130796,EUR,TRANSFER,ATM,AC54267191,AC96811178,192.168.153.194,Hyderabad,1,1,PENDING,1
TXN103707,2025-12-24 23:56:07.790493,130949,INR,TRANSFER,MOBILE,AC87735428,AC62970512,192.168.153.17,Delhi,5,4,PENDING,1
TXN103708,2026-01-01 21:56:07.790493,8004,INR,WITHDRAW,CARD,AC94499996,AC37001136,192.168.160.50,Delhi,1,2,PENDING,1
TXN103709,2025-12-27 00:39:07.790493,111901,USD,TRANSFER,NETBANKING,AC35820603,AC28304503,192.168.136.255,Hyderabad,2,4,PENDING,1
TXN103710,2025-12-29 21:48:07.790493,7860,EUR,PAYMENT,CARD,AC59072284,AC67208023,192.168.141.158,Mumbai,2,1,SUCCESS,0
TXN103711,2025-12-19 17:35:07.790493,634,EUR,PAYMENT,NETBANKING,AC65806034,AC88800003,172.24.129.112,Hyderabad,2,4,PENDING,1
TXN103712,2026-01-03 07:29:07.790493,107671,USD,WITHDRAW,ATM,AC61411509,AC73926294,192.168.53.180,Mumbai,6,0,PENDING,1
TXN103713,2025-12-20 01:34:07.790493,10835,USD,TRANSFER,CARD,AC53356302,AC40243877,172.26.254.175,Delhi,3,0,PENDING,1
TXN103714,2026-01-02 16:49:07.790493,3652,INR,TRANSFER,ATM,AC43033389,AC84543705,172.18.220.96,Delhi,5,3,PENDING,1
TXN103715,2025-12-27 05:17:07.790493,12892,EUR,TRANSFER,MOBILE,AC49287848,AC26378981,192.168.192.2,Delhi,1,2,PENDING,1
TXN103716,2025-12-11 15:35:07.790493,18184,USD,WITHDRAW,ATM,AC69650017,AC58859786,172.21.233.16,Hyderabad,0,0,PENDING,1
TXN103717,2025-12-11 15:34:07.790493,4246,EUR,PAYMENT,NETBANKING,AC94849135,AC27479805,192.168.247.210,Hyderabad,4,2,PENDING,1
TXN103718,2025-12-05 13:17:07.790493,17119,EUR,TRANSFER,ATM,AC43441678,AC42513299,172.26.64.152,Hyderabad,6,3,PENDING,1
TXN103719,2026-01-01 08:41:07.790493,3792,EUR,WITHDRAW,ATM,AC69498752,AC70352861,172.22.78.7,Hyderabad,1,1,PENDING,1
TXN103720,2025-12-06 22:41:07.790493,13624,INR,WITHDRAW,CARD,AC72071584,AC65688146,192.168.7.224,Mumbai,5,3,PENDING,1
TXN103721,2025-12-18 08:30:07.790493,9095,EUR,PAYMENT,ATM,AC25658155,AC45549701,192.168.223.95,Mumbai,5,1,PENDING,1
TXN103722,2025-12-25 15:58:07.790493,103091,EUR,PAYMENT,CARD,AC31027211,AC70569084,192.168.236.94,Bangalore,4,3,PENDING,1
TXN103723,2025-12-18 10:19:07.790493,80207,INR,WITHDRAW,ATM,AC52045746,AC78437842,172.30.82.106,Mumbai,4,1,PENDING,1
TXN103724,2025-12-27 17:48:07.790493,9389,EUR,PAYMENT,NETBANKING,AC59199923,AC83181340,172.22.254.18,Bangalore,6,1,PENDING,1
TXN103725,2025-12-09 00:05:07.790493,3621,USD,PAYMENT,CARD,AC86203342,AC73813086,192.168.223.148,Delhi,0,4,PENDING,1
TXN103726,2026-01-02 05:17:07.790493,2346,USD,TRANSFER,NETBANKING,AC10760422,AC76584952,192.168.179.65,Hyderabad,1,2,PENDING,1
TXN103727,2025-12-12 06:11:07.790493,146422,INR,WITHDRAW,ATM,AC14104123,AC10738604,192.168.103.191,Hyderabad,5,4,PENDING,1
TXN103728,2025-12-11 03:01:07.790493,75750,EUR,TRANSFER,NETBANKING,AC13106605,AC10510489,172.25.167.7,Mumbai,5,1,PENDING,1
TXN103729,2025-12-21 10:03:07.790493,58214,EUR,TRANSFER,MOBILE,AC29016474,AC81301984,192.168.202.246,Delhi,0,4,PENDING,1
TXN103730,2025-12-07 08:12:07.790493,2137,USD,WITHDRAW,CARD,AC48260303,AC85503554,192.168.222.255,Mumbai,6,1,PENDING,1
TXN103731,2026-01-02 03:20:07.790493,197899,USD,PAYMENT,CARD,AC44542181,AC49319388,192.168.240.169,Bangalore,3,2,PENDING,1
TXN103732,2025-12-22 04:04:07.790493,130409,INR,PAYMENT,ATM,AC44473268,AC39900902,172.18.142.226,Bangalore,3,4,PENDING,1
TXN103733,2025-12-23 19:58:07.790493,180091,USD,PAYMENT,ATM,AC72284569,AC43910053,192.168.218.103,Bangalore,2,1,PENDING,1
TXN103734,2025-12-21 22:32:07.790493,2581,EUR,TRANSFER,ATM,AC46844856,AC11133464,192.168.182.194,Hyderabad,3,1,SUCCESS,0
TXN103735,2025-12-24 01:28:07.790493,2138,EUR,PAYMENT,ATM,AC41785237,AC86569556,192.168.251.49,Bangalore,4,3,PENDING,1
TXN103736,2026-01-03 11:59:07.790493,1881,USD,WITHDRAW,CARD,AC31583672,AC66344897,192.168.135.42,Delhi,3,0,SUCCESS,0
TXN103737,2025-12-06 22:32:07.790493,186872,EUR,TRANSFER,CARD,AC79556588,AC18446616,192.168.64.196,Bangalore,3,0,PENDING,1
TXN103738,2025-12-10 09:55:07.790493,17784,EUR,WITHDRAW,ATM,AC57115542,AC35287215,192.168.50.74,Mumbai,3,0,SUCCESS,0
TXN103739,2025-12-22 19:09:07.790493,135247,INR,PAYMENT,MOBILE,AC84560515,AC27826567,192.168.0.175,Delhi,1,1,PENDING,1
TXN103740,2025-12-22 22:22:07.790493,150479,INR,PAYMENT,NETBANKING,AC97741625,AC58250467,192.168.60.65,Bangalore,0,2,PENDING,1
TXN103741,2025-12-26 10:31:07.790493,8200,USD,PAYMENT,MOBILE,AC43355151,AC92209640,192.168.126.206,Delhi,2,1,SUCCESS,0
TXN103742,2025-12-08 23:23:07.790493,4145,INR,PAYMENT,CARD,AC51067155,AC72365610,192.168.15.35,Hyderabad,6,3,PENDING,1
TXN103743,2025-12-24 03:13:07.790493,8199,EUR,TRANSFER,MOBILE,AC43542808,AC67881872,192.168.83.170,Delhi,4,3,PENDING,1
TXN103744,2025-12-24 18:31:07.790493,16023,USD,PAYMENT,ATM,AC47649890,AC89723436,172.30.202.204,Bangalore,3,3,PENDING,1
TXN103745,2025-12-25 07:24:07.790493,3648,INR,PAYMENT,NETBANKING,AC12885952,AC66828944,192.168.116.178,Delhi,0,4,PENDING,1
TXN103746,2025-12-12 09:58:07.790493,7129,INR,PAYMENT,MOBILE,AC10482880,AC23246985,172.27.163.116,Delhi,0,1,PENDING,1
TXN103747,2025-12-07 23:51:07.790493,2350,EUR,PAYMENT,NETBANKING,AC43953168,AC75244535,192.168.11.134,Mumbai,5,0,PENDING,1
TXN103748,2025-12-08 11:06:07.790493,1250,INR,TRANSFER,MOBILE,AC17124032,AC40990973,192.168.42.192,Hyderabad,5,4,PENDING,1
TXN103749,2025-12-24 06:38:07.790493,1343,INR,PAYMENT,MOBILE,AC63357013,AC31569375,192.168.140.186,Bangalore,6,2,PENDING,1
TXN103750,2026-01-02 23:22:07.790493,146542,INR,PAYMENT,ATM,AC77048612,AC76730016,192.168.251.236,Hyderabad,1,3,PENDING,1
TXN103751,2025-12-12 20:21:07.790493,14565,EUR,TRANSFER,NETBANKING,AC92348295,AC14504286,192.168.217.240,Bangalore,6,2,PENDING,1
TXN103752,2025-12-26 04:29:07.790493,2850,EUR,PAYMENT,MOBILE,AC86741600,AC55558845,192.168.180.255,Hyderabad,6,3,PENDING,1
TXN103753,2026-01-02 03:00:07.790493,1722,EUR,PAYMENT,NETBANKING,AC97599753,AC37396816,192.168.252.122,Delhi,1,3,PENDING,1
TXN103754,2025-12-22 11:59:07.790493,1955,INR,PAYMENT,MOBILE,AC95151448,AC88951912,192.168.137.206,Mumbai,5,4,PENDING,1
TXN103755,2025-12-08 17:24:07.790493,3022,INR,WITHDRAW,NETBANKING,AC87565492,AC51052063,192.168.224.221,Mumbai,3,1,SUCCESS,0
TXN103756,2025-12-17 15:42:07.790493,1880,USD,WITHDRAW,CARD,AC64879019,AC37083585,192.168.102.53,Mumbai,4,0,PENDING,1
TXN103757,2025-12-13 13:28:07.790493,7180,USD,PAYMENT,ATM,AC68690675,AC31867954,192.168.68.128,Mumbai,5,3,PENDING,1
TXN103758,2025-12-16 13:47:07.790493,87254,EUR,TRANSFER,MOBILE,AC30337957,AC12364040,172.20.204.202,Hyderabad,6,4,PENDING,1
TXN103759,2025-12-29 01:50:07.790493,136087,INR,WITHDRAW,ATM,AC23368758,AC55691419,192.168.1.98,Delhi,0,4,PENDING,1
TXN103760,2026-01-01 10:26:07.790493,56269,USD,TRANSFER,ATM,AC55177238,AC84857687,192.168.8.139,Delhi,2,1,PENDING,1
TXN103761,2025-12-24 16:53:07.790493,2785,EUR,PAYMENT,CARD,AC15217711,AC91895075,192.168.218.15,Delhi,3,1,SUCCESS,0
TXN103762,2025-12-08 23:10:07.790493,7933,INR,WITHDRAW,MOBILE,AC19644470,AC72787889,172.23.218.198,Mumbai,0,3,PENDING,1
TXN103763,2026-01-01 03:44:07.790493,2476,INR,TRANSFER,NETBANKING,AC51690397,AC89155444,192.168.8.242,Mumbai,0,4,PENDING,1
TXN103764,2025-12-05 00:40:07.790493,11292,USD,PAYMENT,MOBILE,AC78444918,AC23055357,192.168.123.220,Mumbai,3,4,PENDING,1
TXN103765,2026-01-02 22:24:07.790493,1703,EUR,WITHDRAW,MOBILE,AC79371897,AC41530241,192.168.115.80,Delhi,2,4,PENDING,1
TXN103766,2025-12-08 05:18:07.790493,15755,EUR,PAYMENT,NETBANKING,AC47353790,AC65019218,192.168.155.35,Hyderabad,4,2,PENDING,1
TXN103767,2025-12-14 15:23:07.790493,185429,USD,TRANSFER,MOBILE,AC91543559,AC36072040,172.30.106.74,Mumbai,1,2,PENDING,1
