transactionId,timestamp,currency,amount,senderAccount,receiverAccount,transactionType,channel,status,ipAddress,location
TXN17646827114392816,2025-11-17 00:46:31,USD,10711.34,AC86508633,AC54565694,WITHDRAW,CARD,PENDING,178.50.208.191,Delhi
TXN1764682711439279,2025-11-24 19:24:31,INR,81204.16,AC77647356,AC52184716,WITHDRAW,ATM,PENDING,109.49.90.227,Pune
TXN17646827114394188,2025-11-25 03:30:31,INR,52610.39,AC81797937,AC47798144,PAYMENT,ATM,PENDING,166.39.94.77,Pune
TXN17646827114398699,2025-11-24 02:54:31,EUR,58234.89,AC14912121,AC87305377,DEPOSIT,CARD,PENDING,21.11.92.112,Mumbai
TXN17646827114399268,2025-11-05 12:16:31,GBP,20274.89,AC51188057,AC72336780,TRANSFER,ATM,PENDING,154.214.180.128,Delhi
TXN1764682711439232,2025-11-11 13:56:31,USD,48973.08,AC54487660,AC85031113,DEPOSIT,CARD,PENDING,126.71.86.201,Chennai
TXN17646827114399416,2025-11-28 01:45:31,GBP,54998.78,AC82010882,AC18522287,PAYMENT,MOBILE,SUCCESS,155.137.178.109,Hyderabad
TXN17646827114394799,2025-11-07 14:32:31,EUR,40150.02,AC94945420,AC69793959,PAYMENT,ATM,PENDING,222.150.117.38,Pune
TXN1764682711439159,2025-11-24 11:28:31,USD,63289.49,AC33202115,AC87362714,TRANSFER,NETBANKING,FAILED,156.37.65.164,Mumbai
TXN1764682711439997,2025-11-23 14:37:31,INR,22313.35,AC61983260,AC55126182,WITHDRAW,MOBILE,SUCCESS,141.216.61.90,Chennai
TXN17646827114399096,2025-11-03 09:40:31,EUR,55372.95,AC86696032,AC24242756,TRANSFER,NETBANKING,SUCCESS,41.93.168.37,Mumbai
TXN17646827114392427,2025-11-28 17:25:31,EUR,83560.6,AC78718737,AC49530383,PAYMENT,NETBANKING,SUCCESS,42.85.53.133,Mumbai
TXN17646827114397157,2025-11-22 02:55:31,EUR,20611.66,AC20343752,AC13244927,DEPOSIT,NETBANKING,FAILED,105.65.70.124,Chennai
TXN17646827114395606,2025-11-25 15:06:31,EUR,62000.36,AC34144116,AC51452868,PAYMENT,ATM,SUCCESS,240.169.209.12,Pune
TXN17646827114398788,2025-11-29 22:39:31,EUR,44273.19,AC81412108,AC53265875,TRANSFER,MOBILE,FAILED,117.177.86.62,Pune
TXN17646827114398341,2025-11-12 02:05:31,GBP,74142.29,AC94342105,AC33357765,WITHDRAW,CARD,FAILED,131.51.61.57,Chennai
TXN17646827114391802,2025-11-15 12:55:31,INR,79242.62,AC93393577,AC49953277,DEPOSIT,ATM,PENDING,91.41.223.70,Mumbai
TXN17646827114398799,2025-11-04 10:27:31,USD,75231.78,AC80649738,AC31124067,PAYMENT,NETBANKING,PENDING,38.151.225.20,Pune
TXN1764682711439750,2025-11-12 02:56:31,GBP,28381.17,AC84976913,AC92161940,TRANSFER,NETBANKING,SUCCESS,225.186.173.187,Delhi
TXN17646827114391856,2025-12-02 13:57:31,USD,40480.4,AC81671502,AC73608374,TRANSFER,NETBANKING,PENDING,105.208.35.244,Bangalore
TXN1764682711439425,2025-11-25 16:41:31,GBP,59439.69,AC93741924,AC77695606,TRANSFER,CARD,FAILED,98.104.7.84,Mumbai
TXN17646827114398399,2025-11-19 06:26:31,EUR,50604.63,AC36779502,AC22695596,TRANSFER,CARD,SUCCESS,70.204.7.100,Mumbai
TXN17646827114398086,2025-11-18 20:44:31,GBP,47563.53,AC51696944,AC63708267,DEPOSIT,CARD,SUCCESS,250.238.108.113,Pune
TXN17646827114394114,2025-11-12 09:04:31,INR,23413.34,AC49842375,AC83253768,TRANSFER,NETBANKING,PENDING,92.167.135.30,Mumbai
TXN17646827114399290,2025-11-07 20:44:31,INR,64474.78,AC74181217,AC74881862,PAYMENT,NETBANKING,PENDING,67.119.63.40,Pune
TXN17646827114395750,2025-11-10 15:51:31,INR,36589.88,AC62008810,AC93497898,PAYMENT,MOBILE,FAILED,107.24.166.202,Chennai
TXN17646827114394325,2025-11-03 00:25:31,USD,7349.55,AC76761664,AC51281660,WITHDRAW,CARD,SUCCESS,52.232.206.224,Hyderabad
TXN17646827114395868,2025-11-24 00:42:31,USD,55498.16,AC96856076,AC17970878,PAYMENT,NETBANKING,FAILED,161.215.35.179,Delhi
TXN17646827114393263,2025-11-10 05:19:31,EUR,15716.52,AC40582760,AC61126927,WITHDRAW,ATM,FAILED,125.80.239.177,Hyderabad
TXN17646827114393383,2025-11-06 10:39:31,EUR,80548.93,AC15660214,AC17976401,PAYMENT,NETBANKING,PENDING,96.113.56.213,Pune
TXN17646827114394711,2025-11-13 08:04:31,INR,31903.92,AC84472811,AC20576959,PAYMENT,CARD,PENDING,127.199.125.245,Chennai
TXN17646827114397774,2025-11-22 12:53:31,INR,5636.67,AC10011502,AC77830052,PAYMENT,MOBILE,FAILED,202.37.156.83,Bangalore
TXN17646827114396680,2025-11-21 10:35:31,USD,58629.76,AC59644727,AC17973577,DEPOSIT,ATM,SUCCESS,204.12.35.77,Delhi
TXN17646827114392035,2025-11-17 11:07:31,USD,429.45,AC64700923,AC71789813,DEPOSIT,NETBANKING,SUCCESS,91.223.244.10,Hyderabad
TXN17646827114397514,2025-11-07 18:43:31,USD,14976.77,AC91782351,AC90327543,PAYMENT,NETBANKING,FAILED,31.184.115.38,Chennai
TXN1764682711439782,2025-11-25 00:02:31,INR,6841.51,AC24881296,AC57522074,WITHDRAW,NETBANKING,PENDING,48.117.226.148,Pune
TXN17646827114391409,2025-12-01 07:42:31,USD,33595.29,AC13559825,AC56316048,TRANSFER,MOBILE,FAILED,75.194.224.170,Delhi
TXN1764682711439849,2025-11-25 10:45:31,INR,86983.42,AC52924233,AC55060075,DEPOSIT,CARD,SUCCESS,247.192.251.141,Bangalore
TXN17646827114393259,2025-11-08 09:30:31,USD,12081.37,AC29059744,AC84283446,DEPOSIT,ATM,FAILED,138.221.95.192,Bangalore
TXN17646827114395231,2025-11-16 06:24:31,INR,11054.32,AC75297223,AC55319859,DEPOSIT,MOBILE,PENDING,41.234.235.42,Bangalore
TXN17646827114392244,2025-11-11 11:57:31,USD,27688.17,AC12886218,AC70837653,DEPOSIT,CARD,PENDING,235.253.119.64,Bangalore
TXN17646827114397114,2025-11-16 01:33:31,GBP,21918.76,AC13062179,AC24134009,TRANSFER,CARD,PENDING,139.245.164.9,Chennai
TXN176468271143937,2025-11-21 00:51:31,GBP,29884.46,AC73324131,AC52141088,PAYMENT,MOBILE,SUCCESS,139.41.250.163,Hyderabad
TXN17646827114393654,2025-11-30 21:05:31,GBP,76530.83,AC44465678,AC46462306,PAYMENT,NETBANKING,SUCCESS,90.253.191.78,Mumbai
TXN1764682711439201,2025-11-16 14:28:31,EUR,68338.21,AC41020275,AC70272192,TRANSFER,CARD,SUCCESS,144.175.151.206,Chennai
TXN17646827114394818,2025-11-05 07:59:31,USD,58876.9,AC17598488,AC23496017,DEPOSIT,ATM,PENDING,39.174.85.184,Bangalore
TXN17646827114392629,2025-11-16 18:24:31,GBP,89581.04,AC89390444,AC31483591,TRANSFER,ATM,FAILED,76.82.165.110,Hyderabad
TXN1764682711439123,2025-11-28 15:51:31,EUR,41744.98,AC73596585,AC63402457,DEPOSIT,MOBILE,FAILED,125.88.205.154,Delhi
TXN1764682711439484,2025-11-23 14:41:31,GBP,27530.78,AC18370120,AC79259780,WITHDRAW,CARD,SUCCESS,145.241.70.1,Mumbai
TXN1764682711439779,2025-11-07 05:02:31,USD,56336.5,AC22668273,AC94901171,TRANSFER,MOBILE,FAILED,79.76.229.150,Chennai
TXN17646827114391614,2025-11-05 01:25:31,EUR,46278.6,AC19214699,AC21448068,TRANSFER,CARD,SUCCESS,7.8.214.224,Pune
TXN1764682711439793,2025-11-21 16:51:31,GBP,10854.99,AC78988433,AC69880962,PAYMENT,CARD,PENDING,32.116.246.198,Chennai
TXN17646827114399740,2025-11-06 07:41:31,INR,73561.46,AC66933048,AC44589771,DEPOSIT,ATM,FAILED,132.198.56.11,Chennai
TXN17646827114391839,2025-11-21 03:48:31,EUR,6970.41,AC23378295,AC26645312,PAYMENT,NETBANKING,PENDING,31.63.232.163,Chennai
TXN17646827114394529,2025-11-15 13:33:31,INR,81433.68,AC84550557,AC88364878,PAYMENT,CARD,FAILED,65.171.230.14,Bangalore
TXN17646827114395219,2025-11-17 01:22:31,USD,84290.17,AC19738586,AC70175182,DEPOSIT,NETBANKING,PENDING,64.139.52.51,Mumbai
TXN1764682711439464,2025-11-04 20:02:31,INR,39771.67,AC37517777,AC29659587,DEPOSIT,CARD,PENDING,201.2.118.175,Hyderabad
TXN17646827114392353,2025-11-13 08:59:31,USD,81162.84,AC34674053,AC99891764,TRANSFER,CARD,FAILED,113.40.0.180,Chennai
TXN17646827114395926,2025-11-27 13:26:31,GBP,84185.16,AC40721643,AC15602443,WITHDRAW,MOBILE,SUCCESS,121.249.108.178,Mumbai
TXN17646827114397918,2025-11-05 15:26:31,USD,71357.0,AC55978557,AC40712978,PAYMENT,ATM,SUCCESS,158.217.182.248,Delhi
TXN17646827114394247,2025-11-21 13:37:31,EUR,41405.37,AC71167089,AC70341863,DEPOSIT,ATM,SUCCESS,93.5.153.131,Pune
TXN17646827114391880,2025-11-25 10:47:31,EUR,60059.92,AC76162065,AC59881330,TRANSFER,CARD,SUCCESS,209.107.82.1,Hyderabad
TXN17646827114394330,2025-11-11 01:07:31,EUR,20484.56,AC53168484,AC47258966,DEPOSIT,MOBILE,FAILED,196.172.190.212,Chennai
TXN17646827114397826,2025-12-01 23:48:31,GBP,64928.43,AC55037384,AC12562440,DEPOSIT,CARD,FAILED,27.136.22.85,Mumbai
TXN17646827114395015,2025-11-16 23:16:31,INR,44684.71,AC62703942,AC25031920,TRANSFER,CARD,PENDING,176.139.84.77,Delhi
TXN17646827114393309,2025-11-25 13:59:31,INR,47087.0,AC51019163,AC46340518,TRANSFER,ATM,PENDING,53.223.112.57,Chennai
TXN17646827114396705,2025-11-24 22:54:31,USD,39361.12,AC67146818,AC89544414,PAYMENT,NETBANKING,SUCCESS,189.21.71.136,Hyderabad
TXN17646827114398126,2025-11-23 18:19:31,EUR,48423.97,AC68387335,AC73919935,DEPOSIT,CARD,FAILED,19.4.13.87,Bangalore
TXN17646827114398198,2025-11-14 07:27:31,INR,52319.68,AC22315795,AC90465744,WITHDRAW,ATM,PENDING,25.19.70.156,Chennai
TXN17646827114397323,2025-11-27 01:17:31,INR,5255.03,AC63201851,AC58413449,DEPOSIT,CARD,SUCCESS,168.86.64.1,Pune
TXN17646827114393563,2025-11-15 02:01:31,INR,33743.94,AC97334930,AC40915218,WITHDRAW,CARD,SUCCESS,49.209.232.164,Delhi
TXN1764682711439442,2025-11-28 04:49:31,GBP,53541.87,AC36652157,AC33736203,PAYMENT,MOBILE,FAILED,141.48.32.17,Bangalore
TXN17646827114399790,2025-11-11 05:25:31,INR,24956.72,AC16369909,AC21252393,WITHDRAW,NETBANKING,FAILED,29.246.134.181,Delhi
TXN17646827114395268,2025-12-02 08:47:31,EUR,34287.02,AC61640715,AC64231989,WITHDRAW,ATM,PENDING,237.4.14.0,Bangalore
TXN17646827114398752,2025-11-05 03:20:31,EUR,56737.35,AC62674965,AC10732875,TRANSFER,NETBANKING,FAILED,186.197.153.81,Hyderabad
TXN17646827114392213,2025-11-21 10:46:31,USD,74570.63,AC59679926,AC79122389,TRANSFER,CARD,FAILED,97.126.235.117,Pune
TXN1764682711439151,2025-11-13 15:06:31,INR,7573.25,AC48296378,AC37481458,PAYMENT,ATM,SUCCESS,218.243.159.179,Hyderabad
TXN17646827114394794,2025-12-02 09:25:31,INR,61680.96,AC11262905,AC57650478,DEPOSIT,MOBILE,FAILED,68.76.82.137,Pune
TXN17646827114398067,2025-11-06 18:51:31,GBP,61596.99,AC27354019,AC30132915,TRANSFER,NETBANKING,PENDING,221.223.224.114,Mumbai
TXN17646827114398117,2025-11-17 02:58:31,INR,33067.97,AC35581686,AC93018618,DEPOSIT,MOBILE,FAILED,216.21.74.80,Hyderabad
TXN17646827114395902,2025-11-13 02:38:31,INR,78201.24,AC28555940,AC48842013,WITHDRAW,NETBANKING,SUCCESS,30.213.238.74,Pune
TXN17646827114394703,2025-11-30 07:04:31,GBP,44427.92,AC54922582,AC97212507,TRANSFER,MOBILE,SUCCESS,115.58.230.132,Mumbai
TXN17646827114393132,2025-11-18 07:36:31,INR,20916.26,AC46461504,AC35170046,DEPOSIT,NETBANKING,FAILED,232.201.48.39,Bangalore
TXN17646827114396502,2025-11-29 12:18:31,USD,75593.3,AC88575028,AC10391350,TRANSFER,CARD,PENDING,120.158.137.210,Delhi
TXN17646827114394541,2025-12-01 00:41:31,GBP,19015.07,AC70122337,AC41969822,PAYMENT,NETBANKING,FAILED,84.154.242.104,Delhi
TXN17646827114397199,2025-11-06 17:20:31,USD,66815.18,AC73015387,AC55969482,TRANSFER,ATM,PENDING,57.137.96.70,Pune
TXN17646827114397914,2025-11-21 11:02:31,EUR,59444.97,AC61092572,AC87425667,DEPOSIT,ATM,SUCCESS,92.212.90.211,Pune
TXN17646827114392948,2025-11-07 13:58:31,USD,10656.75,AC12244656,AC51001912,TRANSFER,MOBILE,PENDING,28.189.74.130,Mumbai
TXN1764682711439819,2025-11-27 05:35:31,INR,29679.87,AC81183767,AC57291028,TRANSFER,ATM,FAILED,161.130.139.147,Mumbai
TXN17646827114391992,2025-11-13 17:51:31,EUR,83642.76,AC89546455,AC43405200,TRANSFER,ATM,PENDING,20.143.99.226,Mumbai
TXN17646827114392602,2025-11-22 16:16:31,GBP,71947.1,AC14995388,AC66516853,PAYMENT,MOBILE,PENDING,143.236.54.129,Chennai
TXN1764682711439429,2025-11-14 23:38:31,GBP,65593.37,AC78573233,AC37547861,DEPOSIT,MOBILE,SUCCESS,232.40.84.59,Delhi
TXN17646827114398847,2025-12-02 04:27:31,INR,2474.51,AC95200669,AC19807128,WITHDRAW,NETBANKING,PENDING,159.61.62.136,Mumbai
TXN17646827114398688,2025-11-04 13:37:31,GBP,34339.32,AC84842936,AC39244344,DEPOSIT,MOBILE,FAILED,158.31.28.205,Delhi
TXN17646827114395602,2025-11-04 10:00:31,EUR,86368.18,AC74457281,AC56416064,WITHDRAW,NETBANKING,FAILED,245.148.19.21,Bangalore
TXN17646827114393593,2025-11-06 17:23:31,INR,39550.27,AC23409111,AC19390153,PAYMENT,MOBILE,FAILED,134.85.183.147,Delhi
TXN17646827114398144,2025-11-27 04:23:31,INR,70410.31,AC51532065,AC57033046,DEPOSIT,MOBILE,FAILED,81.152.155.68,Pune
TXN17646827114393912,2025-11-11 09:26:31,EUR,79315.82,AC54543693,AC27402287,DEPOSIT,NETBANKING,PENDING,33.48.59.71,Bangalore
TXN17646827114396207,2025-11-29 17:09:31,INR,46044.3,AC87114116,AC25485835,WITHDRAW,MOBILE,SUCCESS,184.197.253.11,Hyderabad
TXN17646827114392453,2025-12-01 09:45:31,USD,84859.26,AC86015349,AC44518346,TRANSFER,NETBANKING,SUCCESS,98.130.224.35,Delhi
TXN17646827114391897,2025-11-26 04:38:31,EUR,17446.54,AC97704208,AC72367747,DEPOSIT,MOBILE,FAILED,93.51.19.100,Mumbai
TXN17646827114398461,2025-11-23 06:16:31,USD,53145.53,AC41812170,AC51514722,PAYMENT,CARD,PENDING,11.48.16.32,Mumbai
TXN17646827114394164,2025-11-13 14:46:31,EUR,57559.09,AC18559145,AC32874829,PAYMENT,ATM,FAILED,224.122.29.48,Bangalore
TXN17646827114392903,2025-11-29 14:10:31,USD,43470.52,AC33056861,AC64105864,WITHDRAW,ATM,PENDING,136.46.183.103,Bangalore
TXN17646827114394596,2025-11-16 01:51:31,USD,18374.68,AC25530461,AC17664556,PAYMENT,NETBANKING,PENDING,242.156.168.0,Bangalore
TXN17646827114391950,2025-11-05 08:14:31,USD,51515.93,AC28368206,AC61113646,DEPOSIT,CARD,PENDING,248.189.216.243,Chennai
TXN17646827114398908,2025-11-10 05:26:31,EUR,32957.75,AC66285854,AC17404898,TRANSFER,MOBILE,PENDING,128.143.48.59,Pune
TXN17646827114391604,2025-11-15 18:13:31,GBP,75659.28,AC29277677,AC98136961,WITHDRAW,CARD,FAILED,182.129.71.51,Pune
TXN17646827114392919,2025-11-27 02:01:31,EUR,74082.12,AC18108638,AC98155064,DEPOSIT,CARD,FAILED,177.26.56.107,Delhi
TXN17646827114398650,2025-11-17 22:40:31,GBP,65524.99,AC61752245,AC19293861,PAYMENT,MOBILE,PENDING,241.61.40.221,Mumbai
TXN17646827114398162,2025-11-14 23:40:31,INR,42874.03,AC93158193,AC86104221,DEPOSIT,ATM,SUCCESS,85.119.157.228,Hyderabad
TXN17646827114399688,2025-11-03 02:50:31,EUR,56264.97,AC16364416,AC39560597,PAYMENT,NETBANKING,FAILED,190.189.227.208,Bangalore
TXN17646827114399520,2025-11-27 21:47:31,GBP,20601.41,AC72313904,AC43853372,PAYMENT,NETBANKING,SUCCESS,196.97.80.0,Mumbai
TXN17646827114399913,2025-11-27 20:27:31,EUR,75547.61,AC32735697,AC58044431,WITHDRAW,ATM,SUCCESS,141.104.220.110,Bangalore
TXN17646827114398114,2025-11-15 08:18:31,EUR,48151.42,AC50823563,AC28212795,PAYMENT,ATM,SUCCESS,117.185.185.114,Hyderabad
TXN17646827114391511,2025-11-08 19:31:31,EUR,30905.99,AC30341220,AC93597071,WITHDRAW,NETBANKING,PENDING,13.255.202.28,Hyderabad
TXN17646827114394272,2025-11-21 07:30:31,INR,36393.47,AC81692357,AC57204537,PAYMENT,MOBILE,SUCCESS,144.217.69.37,Mumbai
TXN17646827114395089,2025-12-02 19:06:31,USD,21670.37,AC21507878,AC35322749,PAYMENT,NETBANKING,PENDING,204.24.147.242,Pune
TXN17646827114393350,2025-11-14 19:55:31,INR,2616.97,AC89004104,AC79841781,TRANSFER,ATM,SUCCESS,176.138.1.59,Mumbai
TXN17646827114395618,2025-11-20 08:37:31,GBP,80952.17,AC64864873,AC48043725,WITHDRAW,CARD,SUCCESS,182.230.52.175,Bangalore
TXN17646827114391416,2025-11-08 05:35:31,EUR,62250.99,AC83807626,AC40471170,WITHDRAW,ATM,FAILED,147.212.204.168,Mumbai
TXN17646827114393463,2025-11-05 15:35:31,GBP,83604.2,AC53579220,AC71168772,PAYMENT,CARD,SUCCESS,47.239.76.117,Pune
TXN17646827114395769,2025-11-30 17:41:31,USD,70938.25,AC23808689,AC38458543,TRANSFER,MOBILE,SUCCESS,81.106.194.33,Pune
TXN17646827114392855,2025-11-27 00:14:31,EUR,14689.16,AC43698197,AC16355726,TRANSFER,MOBILE,PENDING,203.151.192.15,Chennai
TXN17646827114395392,2025-11-24 23:23:31,USD,25535.63,AC65958706,AC97033019,WITHDRAW,CARD,FAILED,92.146.128.251,Hyderabad
TXN17646827114395666,2025-11-26 13:26:31,INR,84281.78,AC49233300,AC17804701,TRANSFER,ATM,FAILED,220.93.116.234,Pune
TXN17646827114397663,2025-11-20 14:32:31,INR,79313.22,AC86629143,AC67355084,TRANSFER,MOBILE,FAILED,82.232.46.212,Delhi
TXN17646827114393089,2025-11-09 22:42:31,USD,88647.81,AC58268276,AC64211286,TRANSFER,ATM,PENDING,130.137.21.91,Delhi
TXN17646827114398739,2025-11-12 12:07:31,EUR,52683.67,AC56010531,AC51964540,TRANSFER,NETBANKING,FAILED,250.65.151.50,Pune
TXN17646827114394103,2025-11-13 16:56:31,INR,85275.09,AC62471643,AC64877080,PAYMENT,CARD,SUCCESS,50.40.117.52,Pune
TXN1764682711439569,2025-11-15 03:53:31,INR,86595.83,AC97876685,AC77420068,TRANSFER,MOBILE,PENDING,140.151.72.138,Pune
TXN17646827114393936,2025-11-21 11:59:31,INR,5719.84,AC67919244,AC27897471,PAYMENT,CARD,SUCCESS,249.116.239.201,Mumbai
TXN17646827114394763,2025-11-03 11:49:31,EUR,58462.36,AC90829692,AC83813780,PAYMENT,ATM,FAILED,208.87.107.94,Mumbai
TXN17646827114398822,2025-11-26 10:19:31,GBP,14808.06,AC12026138,AC58428471,WITHDRAW,ATM,PENDING,6.200.147.41,Chennai
TXN17646827114399045,2025-11-19 19:55:31,EUR,14629.17,AC64373185,AC60041228,PAYMENT,NETBANKING,FAILED,233.14.19.132,Pune
TXN17646827114392552,2025-11-19 03:08:31,EUR,36932.28,AC80136814,AC28154207,WITHDRAW,MOBILE,PENDING,27.169.230.69,Chennai
TXN1764682711439708,2025-11-07 23:36:31,EUR,13320.87,AC86199872,AC10818153,DEPOSIT,MOBILE,FAILED,49.9.207.4,Bangalore
TXN17646827114399162,2025-11-21 12:13:31,INR,63625.61,AC24305191,AC47396717,DEPOSIT,MOBILE,SUCCESS,215.76.85.146,Pune
TXN17646827114396973,2025-11-14 23:35:31,GBP,48858.76,AC99632056,AC48124820,TRANSFER,MOBILE,SUCCESS,121.255.107.74,Bangalore
TXN17646827114397230,2025-11-27 06:28:31,GBP,7007.7,AC49989095,AC88369040,DEPOSIT,MOBILE,PENDING,159.50.69.40,Hyderabad
TXN17646827114391846,2025-11-21 10:33:31,GBP,13122.45,AC14805923,AC76205564,TRANSFER,MOBILE,PENDING,24.244.73.252,Bangalore
TXN17646827114391792,2025-11-22 01:53:31,EUR,53603.68,AC70863669,AC87205043,DEPOSIT,MOBILE,FAILED,249.190.230.254,Chennai
TXN17646827114398060,2025-11-28 19:37:31,EUR,30574.9,AC66534820,AC88321872,PAYMENT,ATM,SUCCESS,240.169.164.174,Delhi
TXN17646827114393461,2025-11-09 16:31:31,USD,11902.44,AC67412821,AC30038369,TRANSFER,MOBILE,PENDING,185.118.148.148,Mumbai
TXN17646827114409839,2025-11-02 23:05:31,GBP,8617.15,AC65851631,AC29984394,DEPOSIT,MOBILE,PENDING,114.165.17.133,Chennai
TXN17646827114405803,2025-11-05 16:00:31,GBP,4692.92,AC41948927,AC26914563,WITHDRAW,ATM,PENDING,235.159.186.138,Delhi
TXN1764682711440867,2025-11-14 12:09:31,EUR,56764.35,AC80834724,AC11717709,WITHDRAW,CARD,SUCCESS,55.40.252.107,Hyderabad
TXN17646827114401427,2025-11-11 07:32:31,USD,10102.9,AC87994902,AC36794584,WITHDRAW,ATM,FAILED,212.40.168.162,Mumbai
TXN17646827114405101,2025-11-14 09:33:31,GBP,16046.99,AC32514323,AC34338638,PAYMENT,NETBANKING,FAILED,154.21.86.117,Mumbai
TXN17646827114407839,2025-11-17 09:27:31,EUR,18684.95,AC71841155,AC57451124,WITHDRAW,CARD,PENDING,213.74.102.72,Hyderabad
TXN17646827114407277,2025-11-26 19:20:31,INR,943.46,AC91589655,AC83223204,TRANSFER,NETBANKING,FAILED,132.44.173.26,Bangalore
TXN17646827114409923,2025-11-09 19:05:31,GBP,690.05,AC51383067,AC78875490,DEPOSIT,CARD,PENDING,214.143.76.254,Hyderabad
TXN17646827114401059,2025-11-11 12:26:31,USD,29380.11,AC64306248,AC99023715,PAYMENT,NETBANKING,FAILED,76.219.244.77,Chennai
TXN17646827114408530,2025-11-03 10:08:31,GBP,72134.03,AC90501738,AC93042418,WITHDRAW,ATM,PENDING,86.148.39.232,Pune
TXN17646827114408269,2025-11-19 01:21:31,EUR,61439.02,AC45731165,AC70910251,WITHDRAW,NETBANKING,SUCCESS,185.121.181.87,Pune
TXN17646827114401247,2025-11-11 19:41:31,INR,86080.43,AC11006106,AC99364504,DEPOSIT,ATM,PENDING,46.213.80.182,Chennai
TXN17646827114406783,2025-11-20 03:25:31,INR,78738.04,AC84929631,AC59589063,TRANSFER,MOBILE,SUCCESS,206.238.124.43,Bangalore
TXN17646827114409907,2025-11-26 20:22:31,EUR,34474.93,AC13638917,AC54219032,WITHDRAW,NETBANKING,FAILED,219.35.94.167,Chennai
TXN17646827114403054,2025-11-11 16:54:31,INR,32348.67,AC29152172,AC22897480,PAYMENT,MOBILE,PENDING,29.61.205.142,Delhi
TXN17646827114402438,2025-11-13 15:52:31,GBP,68348.58,AC17093730,AC31878318,TRANSFER,NETBANKING,SUCCESS,212.45.254.87,Delhi
TXN17646827114409242,2025-11-28 12:37:31,GBP,76786.87,AC84417963,AC68384507,DEPOSIT,ATM,FAILED,11.240.170.115,Mumbai
TXN17646827114407221,2025-11-05 18:36:31,USD,32521.91,AC64898163,AC89079083,WITHDRAW,ATM,FAILED,64.30.145.132,Mumbai
TXN17646827114404321,2025-11-03 16:10:31,INR,16352.44,AC39459339,AC75551199,PAYMENT,ATM,FAILED,205.25.47.240,Chennai
TXN17646827114406441,2025-11-12 20:59:31,INR,6470.34,AC85025225,AC38611706,WITHDRAW,NETBANKING,PENDING,176.122.89.10,Bangalore
TXN17646827114409008,2025-11-13 16:47:31,USD,4161.36,AC52569224,AC56870213,TRANSFER,ATM,FAILED,53.13.6.76,Delhi
TXN17646827114407490,2025-11-22 23:15:31,USD,75842.5,AC25202142,AC89427766,TRANSFER,ATM,SUCCESS,113.46.148.74,Pune
TXN17646827114401742,2025-11-06 21:38:31,USD,69193.99,AC63081069,AC16613228,TRANSFER,MOBILE,PENDING,161.87.114.39,Hyderabad
TXN17646827114404615,2025-11-07 14:25:31,INR,80441.72,AC51111105,AC37490462,PAYMENT,CARD,SUCCESS,30.19.123.187,Mumbai
TXN17646827114402907,2025-11-09 13:36:31,GBP,28619.72,AC50900230,AC53672855,WITHDRAW,CARD,SUCCESS,56.18.178.85,Mumbai
TXN17646827114401964,2025-11-19 06:12:31,EUR,3357.76,AC31379043,AC14472253,DEPOSIT,MOBILE,FAILED,252.60.23.151,Bangalore
TXN17646827114408101,2025-11-12 11:47:31,INR,49068.23,AC81611372,AC63333548,DEPOSIT,CARD,SUCCESS,147.124.121.165,Bangalore
TXN1764682711440346,2025-11-18 12:26:31,GBP,13675.23,AC75303304,AC38491475,TRANSFER,ATM,PENDING,55.72.17.79,Pune
TXN17646827114402698,2025-12-01 08:03:31,EUR,48601.2,AC72408201,AC65441957,DEPOSIT,ATM,PENDING,72.59.231.154,Chennai
TXN17646827114405728,2025-11-13 21:52:31,USD,16002.23,AC88921119,AC75306572,PAYMENT,ATM,FAILED,75.51.31.135,Delhi
TXN17646827114401504,2025-11-03 06:18:31,GBP,50978.39,AC83858932,AC82780311,WITHDRAW,NETBANKING,SUCCESS,65.24.3.114,Chennai
TXN17646827114409901,2025-12-01 12:07:31,EUR,28076.09,AC14167763,AC92330712,DEPOSIT,NETBANKING,SUCCESS,254.240.178.95,Mumbai
TXN17646827114409625,2025-11-10 23:19:31,INR,82418.59,AC51105410,AC53052141,WITHDRAW,ATM,PENDING,117.16.234.28,Bangalore
TXN17646827114409579,2025-11-24 04:56:31,INR,31040.92,AC39726348,AC55093083,DEPOSIT,CARD,SUCCESS,118.165.48.165,Chennai
TXN17646827114405664,2025-11-11 22:01:31,INR,47745.65,AC71078820,AC64096427,TRANSFER,CARD,PENDING,201.74.142.195,Mumbai
TXN1764682711440319,2025-11-12 12:57:31,USD,23483.95,AC18121058,AC98482953,PAYMENT,ATM,PENDING,34.36.193.1,Mumbai
TXN17646827114404961,2025-11-03 06:58:31,INR,24317.24,AC42032118,AC57101870,DEPOSIT,CARD,SUCCESS,117.147.21.103,Bangalore
TXN17646827114408931,2025-11-20 18:42:31,INR,10325.85,AC99780895,AC97348323,WITHDRAW,MOBILE,FAILED,124.218.66.39,Chennai
TXN17646827114402434,2025-11-16 15:33:31,USD,12601.1,AC43562462,AC96212419,DEPOSIT,MOBILE,FAILED,26.241.104.206,Bangalore
TXN17646827114407652,2025-12-01 02:37:31,USD,62261.66,AC89383142,AC18473427,WITHDRAW,MOBILE,PENDING,199.250.158.4,Mumbai
TXN17646827114408210,2025-11-17 10:58:31,USD,63926.49,AC42023446,AC59526921,TRANSFER,MOBILE,SUCCESS,231.17.136.209,Bangalore
